,0
18,"隱藏限定版鯛魚燒
【1隻】外皮選用私宅食品，SGS檢驗合格《雞蛋糕粉》，內餡採隨機出餐，不定期推陳出新讓您意想不到的驚喜口味。"
0,招牌牛腱捲餅
1,酸甜炸雞捲餅
2,蔥蛋蝦仁捲餅
3,咖哩雞腿捲餅
4,咖哩豬排捲餅
5,醬燒豬排捲餅
0,石板烤肉
1,石板香腸烤肉
2,石板烤肉餅
3,石板招牌烤肉餅
4,石板乳酪烤肉餅
5,石板烤肉飯、當日湯品
6,石板烤肉便當
7,小米粽
8,竹筒飯
9,石板泡菜烤肉餅
10,石板泡菜乳酪烤肉餅
11,小米粽烤肉便當
12,竹筒飯烤肉便當
13,古早味糯米腸、香腸
0,"2人小資歡樂餐
雞翅/雞塊/雞腿任選4個、30元點心任選2種、250mL罐裝飲料任選3瓶"
1,"點心分享歡樂餐
30元點心任選4樣、35元點心任選2樣、250mL罐裝飲料任選3瓶"
2,"麥克雞塊歡樂餐
20塊麥克雞塊、小波霸脆薯X2、250mL罐裝飲料任選3瓶"
3,"4人歡樂餐
雞翅/雞塊/雞腿任選8個、披薩球/花枝丸/麥克雞塊/波霸脆薯/雞米花任選3樣、甜不辣/薯餅/芝麻球/小芋泥球/洋蔥圈任選2樣、250ml雪碧/可樂/檸檬茶/芒果茶任選6瓶"
4,"一號餐
雞翅、雞塊、飲料"
5,"二號餐
雞腿、雞塊、飲料"
6,"三號餐
麥克雞塊、小波霸脆薯、小雞米花、飲料"
7,"四號餐
雞塊、雞腿、雞翅、飲料"
8,"全家餐八塊雞
雞塊X3、雞腿X2、雞翅X3"
9,"全家特餐八塊雞
雞塊X3、雞腿X2、雞翅X3、大波霸脆薯X1、大可樂X1"
10,紐奧良香雞排
11,無骨雞腿排
12,雞腿
13,雞塊
14,雞翅
15,雞米花
16,"麥克雞塊
五塊"
17,"泰式雞翅
四支"
18,泰式雞米花
19,泰式香雞排
20,泰式無骨雞腿排
21,波霸脆薯條
22,甜不辣
23,"洋蔥圈
六個"
24,"花枝丸
四顆"
25,"披薩球
四顆"
26,"芝麻芋球
四顆"
27,"小芋泥球
六顆"
28,"薯餅
三塊"
29,"山藥捲
四條"
0,波隆那肉醬義大利麵
1,卡塔尼亞野菇蔬菜義大利麵
2,維羅那鮮嫩雞肉義大利麵
3,米蘭式香草肉丸義大利麵
4,德州培根義大利麵
5,西西里新鮮小卷義大利麵
6,拿坡里鮮蝦義大利麵
7,塔蘭托牛肉義大利麵
8,帕爾瑪海鮮義大利麵
9,奶油濃湯
10,義式綜合黑咖啡
11,卡布奇諾
12,原味拿鐵
13,摩卡咖啡
14,花嫁玫瑰拿鐵
15,魔幻榛果拿鐵
16,香頌栗子拿鐵
17,童話香草拿鐵
18,浪漫愛爾蘭拿鐵
19,濃情焦糖瑪奇朵
20,紅茶拿鐵
21,綠茶拿鐵
22,黑糖紅茶拿鐵
23,黑糖綠茶拿鐵
24,抹茶拿鐵
25,鮮檸檬紅茶【冰】
26,鮮檸檬氣泡飲【冰】
27,粉紅泡泡飲【冰】
28,台灣金萱紅茶
29,台灣四季水果果粒茶
30,台灣青心柑種綠茶
0,"九層塔菌菇
可選筆管麵 / 義大利麵 / 泡麵"
1,"南瓜菌菇
可選筆管麵 / 義大利麵 / 泡麵 / 五穀飯 / 白飯"
2,"薏仁菌菇
可選筆管麵 / 義大利麵 / 泡麵 / 五穀飯 / 白飯"
3,"青醬菌菇
可選筆管麵 / 義大利麵 / 泡麵 / 五穀飯 / 白飯"
4,"莎莎醬菌菇【辣】
可選筆管麵 / 義大利麵 / 泡麵"
5,"唐辛子香椿【辣】
可選筆管麵 / 義大利麵 / 泡麵 / 五穀飯 / 白飯"
6,"蘆筍菌菇
可選筆管麵 / 義大利麵 / 泡麵 / 五穀飯 / 白飯"
7,"泰式香茅鮮雞【辣】
蛋奶素"
8,"干燒鮮蔬菌菇
蛋奶素"
9,"茄香嫩煎牛菲力
蛋奶素"
10,"馬蹄蜜汁佐泰式醬
蛋奶素"
11,"煙燻油雞佐塔塔醬
蛋奶素"
12,"黑胡椒火腿起司
蛋奶素"
13,"杏片雞排漢堡
蛋奶素"
14,"原味湯底
全素"
15,"麻辣湯底【辣】
全素"
16,"番茄湯底
全素"
17,"咖哩湯底
奶素"
18,"麻油湯底
全素"
19,"牛奶起司湯底
奶素"
20,"泡菜湯底
全素"
21,"蟲草藥膳湯底
全素"
22,"南瓜湯底
全素"
23,"魔咒咖哩雞燉飯
蛋奶素"
24,"野菇鮮蔬薏仁燉飯
奶素"
25,"野菇鮮蔬南瓜燉飯
奶素"
26,"青醬堅果菌菇燉飯
奶素"
27,"辣味野菇鮮蔬香椿燉飯【辣】
全素※焗烤為奶素"
28,"香草茄香菌菇燉飯
奶素"
29,"鮮蘆筍菌菇燉飯
奶素"
30,"松露鮮菇燉飯
奶素"
31,"牛肝菌鮮菇燉飯
奶素"
32,"魔咒咖哩雞麵
蛋奶素"
33,"養生薏仁奶香麵
奶素"
34,"堅果青醬菌菇麵
奶素"
35,"野菇鮮蔬南瓜麵
奶素"
36,"香草茄香菌菇麵
奶素"
37,"莎莎醬菌菇義大利麵【辣】
全素※焗烤為奶素"
38,"唐辛子香椿辣麵【辣】
全素※焗烤為奶素"
39,"鮮蘆筍菌菇麵
奶素"
40,"香辣嫩雞麵【辣】
奶素"
41,"牛肝菌鮮菇義大利麵
奶素"
42,"松露鮮菇義大利麵
奶素"
43,"滷香
蛋素"
44,"泡菜
蛋素"
45,"麻油杏片雞
蛋奶素"
46,"咖哩杏片雞
蛋奶素"
47,"松露鮮菇義大利麵
蛋奶素"
48,"魔咒咖哩鳳梨火腿披薩
奶素"
49,"夏威夷水果披薩
蛋奶素"
50,"孜然螺肉披薩
奶素"
51,"黑胡椒火腿披薩
奶素"
52,"馬蹄蜜汁佐泰式醬披薩【辣】
奶素"
53,"茄香煎牛菲力披薩
蛋奶素"
54,"泰式香辣鮮雞披薩【辣】
蛋奶素"
55,"黃金北平烤鴨披薩
蛋奶素"
56,"青醬臘腸披薩
蛋奶素"
57,"水果披薩
奶素"
58,"香椿臘腸披薩
蛋奶素"
59,"煙燻油雞披薩
奶素"
60,"泡菜油雞披薩【辣】
奶素"
61,"松露菌菇披薩
奶素"
62,"莎莎醬油雞披薩【辣】
奶素"
63,"義大利瑪格莉特原味披薩
奶素※僅供手桿厚皮"
64,"奧勒岡鮮菇披薩
奶素"
65,"魔咒咖哩鮮菇鳳梨火腿披薩
奶素"
66,"夏威夷水果鮮菇披薩
蛋奶素"
67,"孜然螺肉鮮菇披薩
奶素"
68,"馬蹄蜜汁佐泰式醬鮮菇披薩【辣】
奶素"
69,"黑胡椒火腿鮮菇披薩
奶素"
70,"茄香煎牛菲力鮮菇披薩
蛋奶素"
71,"泰式香辣鮮雞鮮菇披薩【辣】
蛋奶素"
72,"黃金北平烤鴨鮮菇披薩
蛋奶素"
73,"青醬臘腸鮮菇披薩
蛋奶素"
74,"香椿臘腸鮮菇披薩
蛋奶素"
75,"煙燻油雞鮮菇披薩
奶素"
76,"莎莎醬油雞鮮菇披薩
奶素"
77,"泡菜油雞鮮菇披薩
奶素"
78,"高纖南瓜濃湯
奶素"
79,"鄉村奶油濃湯
奶素"
80,鮮果總匯沙拉
81,泰式香矛鮮雞沙拉【辣】
82,主廚鮮蔬總匯沙拉
83,馬蹄蜜汁沙拉
84,"水牛乳酪番茄
奶素"
85,"貝果焗烤
奶素"
86,酥炸黃金薯條
87,酥炸黃金薯球
88,"焗烤咖哩洋薯
奶素"
89,"焗烤花椰菜
奶素"
90,"焗烤杏鮑菇
奶素"
91,"墨西哥茄香菲牛佐莎莎醬【辣】
蛋奶素"
92,酥炸鹹酥雞
93,"酥炸杏片雞排
蛋奶素"
94,"蛋飯焗烤
蛋奶素"
95,"原味雙醬起司烤餅
奶素"
96,"桂花蜂蜜起司烤餅
奶素"
97,"泡菜起司烤餅
奶素、辣"
98,"松露雙醬起司烤餅
奶素"
99,"焗烤雙拼
花椰菜、杏鮑菇。蛋奶素"
100,"黑松露燉蛋
蛋奶素"
101,"菇菇混蛋燉蛋
蛋奶素"
102,冰釀桂花凍
103,"奶酪
奶素"
104,"梅凍
全素"
105,"巧克力厚燒鬆餅
奶蛋素"
106,"焦糖熔岩厚燒鬆餅
奶蛋素"
107,"蜂蜜厚燒鬆餅
奶蛋素"
108,"繽紛水果厚燒鬆餅
奶蛋素"
109,新鮮水果茶
110,英式奶茶
111,"頂級紅茶歐蕾
熱"
112,"1979老紅茶
熱"
113,"懷舊四季紅
熱"
114,"蜜香阿薩姆紅茶
熱"
115,"薰香伯爵紅
熱"
116,"精選紅茶
冰"
117,"熱帶冰茶
冰"
118,"美式濃縮咖啡
熱"
119,美式咖啡
120,拿鐵咖啡
121,卡布奇諾
122,摩卡基諾拿鐵
123,榛果拿鐵
124,香草拿鐵
125,焦糖拿鐵
126,焦糖瑪奇朵
127,"巴西聖多士咖啡
冰飲皆為虹吸，熱飲可選虹吸 / 手沖"
128,"曼特寧咖啡
冰飲皆為虹吸，熱飲可選虹吸 / 手沖"
129,"耶加雪夫咖啡
冰飲皆為虹吸，熱飲可選虹吸 / 手沖"
130,"頂級曼巴咖啡
冰飲皆為虹吸，熱飲可選虹吸 / 手沖"
131,漂浮可可
132,漂浮冰咖啡
133,香草漂浮紅茶
134,現榨柳橙汁
135,奇異果汁
136,美白檸檬蜜
137,新鮮番茄蜜汁
138,蕃茄蘋果果汁
139,粉紅佳人
140,可樂
141,雪碧
142,香濃熱可可
143,元氣養生茶
144,桂圓紅棗茶
145,菊花枸杞茶
146,普洱菊花茶
147,特級普洱茶
148,阿里山清新烏龍茶
149,桂花烏龍茶
150,蕎麥養生茶
151,蕎麥黑豆養生茶
152,蕎麥洋柑橘養生茶
0,"首爾部隊鍋
辣，附白飯2碗/韓國拉麵擇一"
1,"釜山海鮮部隊鍋
辣，附韓國拉麵"
2,"起司河部隊鍋
辣，附韓國拉麵"
3,"春川辣炒雞腿鍋
辣"
4,"江南年糕鍋
牛肉/豬肉/海鮮"
5,"江南起司河年糕鍋
辣，附韓國拉麵"
6,"熔岩起司炒雞鍋
辣，附白飯2碗/韓國拉麵擇一"
7,高麗人蔘雞湯
8,牛肉豆腐鍋
9,"牛肉泡菜鍋
辣"
10,海鮮豆腐鍋
11,"海鮮泡菜鍋
辣"
12,豬肉豆腐鍋
13,"豬肉泡菜鍋
辣"
14,"韓國豆腐鍋
牛肉/雞肉/豬肉/海鮮"
15,"韓國泡菜鍋
牛肉/雞肉/豬肉/海鮮"
16,"韓國大醬(味噌)鍋
牛肉/雞肉/豬肉/海鮮"
17,"海鮮拉麵炒年糕
辣"
18,炒海鮮烏龍麵
19,"辣炒海鮮烏龍麵
辣"
20,魚板烏龍湯麵
21,烤牛肉飯
22,烤雞肉飯
23,烤豬肉飯
24,"泡菜烤牛肉飯
辣"
25,"泡菜烤雞肉飯
辣"
26,"泡菜烤豬肉飯
辣"
27,"百頁石鍋拌飯
素拌醬(小辣)/柚香醬(無辣甜)"
28,"牛肉石鍋拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
29,"豬肉石鍋拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
30,"雞肉石鍋拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
31,"海鮮石鍋拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
32,"百頁風味拌飯
素拌醬(小辣)/柚香醬(無辣甜)"
33,"牛肉風味拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
34,"豬肉風味拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
35,"雞肉風味拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
36,"海鮮風味拌飯
招牌辣(大辣)/柚香辣(小辣)/柚香醬(無辣甜)/味噌醬(無辣鹹)"
37,"歐霸炸雞船【雙人享用餐】
年糕、雞小腿、雞翅、薯條，醬料最多可選兩種:柚香醬/柚香辣醬(辣)/酸甜醬/香辣醬(辣)"
38,"韓式炸雞
柚香醬/柚香辣醬(辣)/酸甜醬/香辣醬(辣)"
39,海鮮煎餅
40,泡菜煎餅
41,辣炒年糕
42,宮廷炒年糕
43,起司辣炒年糕
44,牛排骨湯
45,辣魚湯
46,黃金脆薯
47,炸洋蔥圈
48,白飯
49,韓國進口葡萄汁
50,韓國進口水梨汁
51,韓國進口水蜜桃汁
52,蜂蜜柚子茶
53,蜂蜜紅棗茶
54,蜂蜜蘋果茶
55,芒果氣泡漸層飲
56,青蘋果氣泡漸層飲
57,薰衣草氣泡漸層飲
58,可樂
59,雪碧
60,草莓可爾必思
61,櫻桃可爾必思
62,芒果可爾必思
63,葡萄可爾必思
0,"炎香流沙包
兩粒"
1,"麻辣燒賣
兩粒"
2,"炎香蝦餃皇
兩粒"
3,"臘腸木乃伊
兩粒"
4,"蛤蠣燒賣
兩粒"
5,"鳳尾蝦燒賣
兩粒"
6,炎香片皮鴨
7,懷舊糯米雞
8,"Q版包子
兩粒"
9,金銀蛋瘦肉粥
10,滑香鴨粥
11,生滾魚片粥
12,海皇一品粥
13,鴨肉冬粉湯
14,咸菜豬肚湯
15,小卷冬粉湯
16,原盅雞湯
17,杏汁燉豬肚湯
18,燒味雙拼飯
19,牛筋腩蒸飯
20,滑蛋牛肉飯
21,炎香燒鴨飯
22,燒味四拼飯
23,海南雞飯
24,滑蛋叉燒飯
25,蜜汁叉燒飯
26,叉燒撈麵
27,牛筋腩撈麵
28,炸排骨公仔麵
29,牛筋腩公仔麵
30,厚切脆肝撈麵
31,海鮮撈麵
32,大甲芋頭糕
33,"蟹籽燒賣皇
兩粒"
34,"巧製叉燒包
兩粒"
35,"香煎韭菜餃
兩粒"
36,"蟹黃燒賣
兩粒"
37,灌湯小籠包
38,"北菇燒賣
兩粒"
39,"薑黃燒賣
兩粒"
40,"小卷煎餃
兩粒"
41,蠔油唐生菜
42,上湯娃娃菜
43,川味牛腱
44,玫瑰鼓油雞
45,蜜汁叉燒
46,明爐燒鴨
47,燒味雙拼
48,文昌雞
49,桂花晶凍
50,"酥皮蛋塔
兩粒"
51,冰火波蘿包
52,伍仁馬來糕
53,菠蘿豬扒包
54,"楊枝甘露
冰"
55,"鴛鴦奶茶
冰"
56,"絲襪奶茶
冰"
57,"老薑桂圓紅棗茶
熱"
58,"羅漢果潤嗓茶
熱"
59,"菊花普洱茶
熱"
0,"高麗菜水餃
10粒"
1,"韭菜水餃
10粒"
2,"地瓜葉水餃
10粒"
3,"南瓜水餃
10粒"
4,"牛肉韭菜水餃
10粒"
5,"蝦仁水餃
10粒"
6,"大黃瓜水餃
10粒"
7,酸辣湯餃
8,牛肉湯餃
9,牛肉拉麵
10,"牛肉湯麵
不含牛肉塊"
11,叉燒炒飯
12,"揚州炒飯
蝦仁叉燒"
13,小米粥
14,季節時蔬
15,招牌乾麵
16,招牌湯麵
17,麻醬麵
18,榨菜肉絲麵
19,酸辣麵
20,溫州大雲吞麵
21,黑芝麻麻醬麵
22,筍干軟骨麵
23,藥膳排骨麵
24,青菜豆腐湯
25,蛋花湯
26,"酸辣湯
辣"
27,"榨菜肉絲湯
辣"
28,元盅香菇貢丸湯
29,元盅四神豬肚湯
30,"溫州大雲吞湯
辣"
31,"元盅牛肉湯
辣"
32,藥膳排骨湯
33,"韭黃鮮肉蒸餃
7粒"
34,"手工小籠湯包
8粒"
35,"綜合燒賣
6粒"
36,"翡翠雞蛋蒸餃
7粒"
37,蔥油餅
38,港式蘿蔔糕
39,韭菜雞蛋鍋餅
40,蔥花蛋捲餅
41,豬肉捲餅
42,牛肉捲餅
0,咖哩唐揚雞蛋包飯
1,咖哩脆排蛋包飯
2,巴沃斯特燉飯
3,蘿勒燻雞燉飯
4,火腿蛋
5,肉鬆蛋
6,豬肉蛋
7,鮮蔬蛋
8,香雞蛋
9,培根蛋
10,鮪魚蛋
11,黑胡椒豬排蛋
12,檸檬雞蛋
13,"卡啦雞腿蛋
原味 / 辣味"
14,"香烤雞腿蛋
原味 / 辣味"
15,藍帶豬排蛋
16,超厚牛肉起司蛋
17,極鮮鱈魚漢堡
18,乳酪餅加蛋
19,花生培根湯種
20,豬肉芝士滿福堡
21,"地瓜泥滿福堡
素"
22,歐姆蛋丹麥
23,蒜香法式玉米
24,蒜香法式培根
25,花生厚牛滿福堡
26,"薯餅總匯
素"
27,豬肉總匯
28,香雞總匯
29,鮪魚總匯
30,燻雞總匯
31,黑豬排總匯
32,鱈魚總匯
33,都是肉總匯
34,"超值豪華總匯
豬肉總匯、鹽酥雞、杏鮑菇、脆薯、薯餅"
35,"朝食套餐
勁辣雞腿佐迷迭香麵包、水果生菜沙拉、火腿、荷包蛋"
36,"兒童套餐
麥克雞塊、薯條、雞優熱狗"
37,"法式套餐
法式香蒜、生菜沙拉、培根、薯餅、炒蛋"
38,"樂活套餐
法式奶油、薯餅蛋塔、豬排、生菜沙拉"
39,"活力套餐
進口奶油厚片、水果生菜、沙拉、德式香腸、薯餅、熱狗"
40,"招牌套餐
花生厚片、生菜沙拉、洋芋球、炒蛋"
41,"幸福套餐
法國吐司、生菜沙拉、德式香腸、洋芋球"
42,"鬆餅套餐
蜂蜜鬆餅、培根、生菜沙拉、炒蛋"
43,"羅勒燻雞三明治
羅勒燻雞三明治、黃金脆薯、炒蛋、生菜沙拉"
44,"泰式卡啦脆雞
卡啦雞腿、黃金脆薯、義大利麵、生菜沙拉"
45,"澳洲純牛肉漢堡排
超厚牛肉、黃金脆薯、香蒜麵包、生菜沙拉"
46,"松阪豬鐵板麵
黑胡椒 / 蘑菇 / 綜合"
47,奶油培根義大利麵
48,奶油燻雞義大利麵
49,茄汁培根義大利麵
50,茄汁燻雞義大利麵
51,青醬培根義大利麵
52,青醬燻雞義大利麵
53,"吐司
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
54,"厚片
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
55,"貝果
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
56,鮮蔬
57,燻雞
58,檸檬雞
59,黑豬排
60,培根起士
61,卡啦雞腿
62,極鮮鱈魚
63,超厚牛肉
64,原味蛋餅
65,起司蛋餅
66,玉米蛋餅
67,肉鬆蛋餅
68,火腿蛋餅
69,薯餅蛋餅
70,鮪魚蛋餅
71,鮮蔬蛋餅
72,培根蛋餅
73,香雞蛋餅
74,熱狗蛋餅
75,檸檬雞蛋餅
76,燻雞蛋餅
77,黑豬排蛋餅
78,"卡啦雞腿蛋餅
原味 / 辣味"
79,"卡啦雞捲蔥餅
原味 / 辣味"
80,蘿蔔糕
81,黃金泡菜蘿蔔糕
82,"鍋貼
7個"
83,蔥抓餅加蛋
84,九層塔蔥抓餅
85,三星蔥餅
86,香椿抓餅
87,黃金泡菜酥炸餃
88,鐵板麵
89,宮保雞丁鐵板麵
90,雞優熱狗
91,四角薯餅
92,雞塊小不點
93,德式香腸
94,炒蛋
95,法國吐司
96,一口餃
97,鬆餅
98,麥克雞塊
99,鹽酥雞
100,黃金脆薯
101,"卡啦雞腿
原味 / 辣味"
102,香檸雞柳條
103,薯餅蛋塔
104,杏鮑菇
105,"荷包蛋
半熟 / 全熟"
106,"洋芋生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
107,"水果生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
108,"燻雞生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
109,"田園生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
110,招牌咖啡
111,拿鐵咖啡
112,榛果拿鐵咖啡
113,焦糖拿鐵咖啡
114,"優酪思果
冰"
115,鮮奶茶
116,鮮豆奶
117,榛果奶茶
118,焦糖奶茶
119,豆漿
120,紅茶
121,奶茶
122,胚芽豆漿
123,胚芽奶茶
124,經典巧克力
125,山藥薏仁漿
126,"陽光柳橙汁
冰"
127,純鮮奶
0,"咖哩唐揚雞蛋包飯
無骨唐揚雞、風味蛋包飯、咖哩醬、蔬菜"
1,"咖哩脆排蛋包飯
卡啦雞腿、風味蛋包飯、咖哩醬、蔬菜"
2,"巴沃斯特燉飯
德式香腸、茄汁紅醬燉飯、蔬菜"
3,"蘿勒燻雞燉飯
香燻雞胸肉、蘿勒青醬燉飯、蔬菜"
4,"泰式酸辣燉飯
香燻雞胸肉、泰式醬燉飯、蔬菜"
5,火腿蛋
6,肉鬆蛋
7,豬肉蛋
8,鮮蔬蛋
9,香雞蛋
10,培根蛋
11,鮪魚蛋
12,黑胡椒豬排蛋
13,檸檬雞蛋
14,"卡啦雞腿蛋
原味 / 辣味"
15,"香烤雞腿蛋
原味 / 辣味"
16,藍帶豬排蛋
17,超厚牛肉起司蛋
18,鮮蛋沙拉
19,光遠心
20,乳酪餅
21,花生培根湯種
22,豬肉芝士滿福堡
23,"地瓜泥滿福堡
素"
24,歐姆蛋丹麥
25,蒜香法式玉米
26,蒜香法式培根
27,"鮮蔬丹麥
素"
28,卡啦雞卷蔥餅
29,燻雞乳酪堡
30,極鮮鱈魚堡
31,光遠心總匯
32,豬肉總匯
33,香雞總匯
34,鮪魚總匯
35,燻雞總匯
36,黑豬排總匯
37,鱈魚總匯
38,都是肉總匯
39,"超值豪華總匯
豬肉總匯、鹽酥雞、杏鮑菇、脆薯、薯餅"
40,"朝食套餐
勁辣雞腿佐迷迭香麵包、水果生菜沙拉、火腿、荷包蛋"
41,"兒童套餐
麥克雞塊、薯條、雞優熱狗"
42,"法式套餐
法式香蒜、生菜沙拉、培根、薯餅、炒蛋"
43,"樂活套餐
法式奶油、薯餅蛋塔、豬排、生菜沙拉"
44,"活力套餐
進口奶油厚片、水果生菜、沙拉、德式香腸、薯餅、熱狗"
45,"招牌套餐
花生厚片、生菜沙拉、洋芋球、炒蛋"
46,"幸福套餐
法國吐司、生菜沙拉、德式香腸、洋芋球"
47,"鬆餅套餐
蜂蜜鬆餅、培根、生菜沙拉、炒蛋"
48,"羅勒燻雞三明治
羅勒燻雞三明治、黃金脆薯、炒蛋、生菜沙拉"
49,"泰式卡啦脆雞
卡啦雞腿、黃金脆薯、義大利麵、生菜沙拉"
50,"澳洲純牛肉漢堡排
超厚牛肉、黃金脆薯、香蒜麵包、生菜沙拉"
51,"松阪豬鐵板麵
黑胡椒 / 蘑菇 / 綜合"
52,奶油培根義大利麵
53,奶油燻雞義大利麵
54,茄汁培根義大利麵
55,茄汁燻雞義大利麵
56,青醬培根義大利麵
57,青醬燻雞義大利麵
58,"吐司
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
59,"厚片
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
60,"貝果
花生 / 抹茶 / 奶酥 / 藍莓 / 香蒜 / 奶油 / 草莓 / 巧克力"
61,鮮蔬
62,燻雞
63,檸檬雞
64,黑豬排
65,培根起士
66,卡啦雞腿
67,極鮮鱈魚
68,超厚牛肉
69,原味蛋餅
70,起司蛋餅
71,玉米蛋餅
72,肉鬆蛋餅
73,火腿蛋餅
74,薯餅蛋餅
75,鮪魚蛋餅
76,鮮蔬蛋餅
77,培根蛋餅
78,香雞蛋餅
79,熱狗蛋餅
80,檸檬雞蛋餅
81,燻雞蛋餅
82,黑豬排蛋餅
83,"卡啦雞腿蛋餅
原味 / 辣味"
84,家鄉炒麵
85,蘿蔔糕
86,黃金泡菜蘿蔔糕
87,"鍋貼
7個"
88,蔥抓餅加蛋
89,九層塔蔥抓餅
90,三星蔥餅
91,香椿抓餅
92,黃金泡菜酥炸餃
93,鐵板麵
94,"鮮肉湯包
8入"
95,饅頭加蛋
96,豬排蛋饅頭
97,雞優熱狗
98,四角薯餅
99,雞塊小不點
100,德式香腸
101,炒蛋
102,法國吐司
103,一口餃
104,鬆餅
105,麥克雞塊
106,鹽酥雞
107,黃金脆薯
108,"卡啦雞腿
原味 / 辣味"
109,香檸雞柳條
110,薯餅蛋塔
111,杏鮑菇
112,"荷包蛋
半熟 / 全熟"
113,牽絲乳酪條
114,"洋芋生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
115,"水果生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
116,"燻雞生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
117,"田園生菜沙拉
和風醬 / 千島醬 / 優格醬【素】/ 芹子醬【蛋奶素】/ 蜂蜜芥茉醬"
118,招牌咖啡
119,拿鐵咖啡
120,"鮮檸茶
冰"
121,鮮奶茶
122,鮮豆奶
123,豆漿
124,紅茶
125,奶茶
126,胚芽豆漿
127,胚芽奶茶
128,可可牛奶
129,山藥薏仁漿
130,"100%柳橙汁
冰"
0,"幸福99超值套餐
王子麵、高麗菜、油豆皮、米血、甜不辣、黑輪、貢丸、花枝丸、蟹肉棒、龍蝦沙拉、熱狗"
1,"快樂199超值套餐
王子麵、高麗菜、金針菇、油豆皮、大豆干、百頁豆腐、豬皮、豬肉片、米血、甜不辣、黑輪、貢丸、燕餃、魚餃、蟹肉棒、起司球、龍蝦沙拉、德國香腸"
2,第一碗
3,第二碗
4,第三碗
5,第四碗
6,第五碗
7,第六碗
8,第七碗
9,第八碗
10,第九碗
11,第十碗
0,藍莓優格菠蘿
1,蜂蜜堅果菠蘿
2,火腿起司可頌
3,雞蛋沙拉可頌
4,泰式酸辣雞堡
5,泰式打拋豬堡
6,明太子鮭魚堡
7,黑胡椒牛肉堡
8,藍莓優格貝果
9,蘿蔓雞肉貝果
10,藍莓優格吐司捲
11,蛋沙拉吐司捲
12,火腿蛋沙拉捲
13,泰式酸辣雞肉捲
14,泰式打拋豬肉捲
15,明太子鮭魚捲
16,黑胡椒牛肉捲
17,總匯披薩
18,海鮮披薩
19,夏威夷披薩
20,熱狗
21,薯條
22,雞塊
23,雞米花
24,雞翅
25,綜合拼盤
26,巧達濃湯
27,原味豆漿
28,黑豆豆漿
29,英式紅茶【熱】
30,紅茶拿鐵
31,可可歐蕾
32,黑糖歐蕾
33,抹茶歐蕾
34,美式咖啡
35,拿鐵咖啡
36,卡布奇諾【熱】
37,榛果拿鐵
38,蜜香烏龍
39,靜岡綠茶
40,日式玄米
41,高山金萱
42,芒果氣泡飲
43,蘋果汁
44,蘋果綠茶
45,熱帶水果
46,草莓檸檬
0,肉燥飯
1,蒜泥白肉飯
2,鍋燒泡飯
3,泡菜泡飯
4,鍋燒意麵
5,鍋燒雞絲麵
6,鍋燒冬粉
7,鍋燒泡麵
8,鍋燒雞蛋拉麵
9,鍋燒烏龍麵
10,泡菜意麵
11,泡菜雞絲麵
12,泡菜冬粉
13,泡菜泡麵
14,泡菜雞蛋拉麵
15,泡菜烏龍麵
16,日式小火鍋
17,特製泡菜鍋
18,沙茶小火鍋
19,蛤仔麵
20,招牌乾麵
21,貢丸湯
22,紫菜蛋花湯
23,青菜蛋花湯
24,餛飩湯
25,蛤仔湯
26,滷蛋
27,"海帶
2條"
28,大豆干
