,0
41,玄米綠茶(只有熱的)
42,柑橘烏龍茶(只有熱的)
43,玫瑰烏龍茶(只有熱的)
44,楊枝甘露(芒果汁.椰漿.葡萄柚果肉.西米露)
45,初一十五茶(蘋果.鳳梨.百香果.檸檬)
0,控肉飯
1,排骨飯
2,雞腿飯
3,魯肉飯(小)
4,魯肉飯(大)
5,刈包
6,控肉
7,排骨
8,雞腿
9,滷白菜
10,燙青菜
11,筍絲
12,油豆腐
13,滷蛋
14,白飯
15,味增湯
16,貢丸湯
0,美式黑咖啡
1,路易莎特調咖啡
2,抹茶咖啡
3,鴛鴦咖啡
4,咖啡密思朵
5,米朗琪牛奶咖啡
6,卡布奇諾
7,咖啡拿鐵
8,黑糖拿鐵
9,抹茶拿鐵
10,香草拿鐵
11,榛果拿鐵
12,焦糖拿鐵
13,橘皮拿鐵
14,義式摩卡
15,白巧克力摩卡
16,焦糖瑪奇朵
17,英國皇家紅茶冰沙
18,義式巧克力冰沙
19,宇治奶茶冰沙
20,拿鐵咖啡冰沙
21,摩卡咖啡冰沙
22,莊園級美式
23,莊園級拿鐵
24,澳洲小拿鐵
25,莊園級手沖歐蕾
26,曼巴
27,哥倫比亞
28,泰勒紅茶
29,泰勒奶茶
30,黑糖雪點奶茶
31,泰勒紅茶拿鐵
32,西柚茶
33,檸檬柑橘茶
34,百香蔓越莓茶
35,經典水果茶
36,鮮橙綠茶
37,葡萄柚綠茶
38,檸檬綠茶
39,百香綠茶
40,芒果綠茶
41,梅果綠茶
42,錫蘭紅茶
43,薰香綠茶
44,日式烏龍茶
45,太妃糖紅茶
46,貴妃荔枝紅茶
47,四季翠玉清茶
48,皇家伯爵茶
49,宇治奶茶
50,義式巧克力
51,水蜜桃蘋果茶(冰)
52,紅蜜鮮奶茶
53,紅翠青檸茶
54,愛丁堡女王紅茶
55,全麥-火腿
56,全麥-鮪魚
57,全麥-蔬菜
58,全麥-燻雞
59,全麥-牛肉
60,全麥-烤腿排
61,風味-火腿
62,風味-蔬菜
63,風味-鮪魚
64,風味-燻雞
65,風味-牛肉
66,風味-烤腿排
67,佛-火腿
68,佛-蔬菜
69,佛-鮪魚
70,佛-燻雞
71,佛-牛肉
72,佛-烤腿排
73,貝果-火腿
74,貝果-蔬菜
75,貝果-鮪魚
76,貝果-燻雞
77,貝果-牛肉
78,貝果-烤腿排
79,草莓
80,藍莓
81,榛果可可
82,脆粒花生
83,蜂蜜芥末
0,牛肉
1,菲力
2,原味菲力
3,原味牛小排
4,豬肉
5,塔香松阪豬
6,椒鹽松阪豬
7,雞肉
8,蔥爆雞腿
9,蜜汁雞腿
10,椒鹽雞腿
11,香蒜雞肉
12,羊肉
13,鮮蚵
14,鮮蛤
15,蟳肉
16,蝦仁
17,花枝
18,蔥爆中卷
19,香酥大蝦(6隻)
20,清蒸鮮蛤
21,紅燒豆腐
22,鐵板豆腐
23,香菇
24,杏鮑菇
25,香煎鯖魚
26,香酥鱈魚
27,清蒸鱈魚
28,鮭魚
29,多利魚
30,豪華全餐(椒鹽大雞腿or紅燒大雞腿+杏鮑菇+蟳肉+香酥大蝦4隻+2碗白飯+蔥蛋1份)
31,海陸A餐(菲力or松阪豬+鱈魚or鮭魚or多利魚+大蝦2隻+2碗白飯+蔥蛋1份)
32,海鮮B餐(鱈魚or鮭魚or多利魚+花枝or蝦仁or蟳肉+大蝦2隻+2碗白飯+蔥蛋1份)
33,超值海陸(原味菲力+蔥爆中卷+2碗白飯+蔥蛋1份)
34,經濟C餐(牛or豬or羊or雞+花枝or蝦仁or蟳肉+2碗白飯+蔥蛋1份)
35,單人特餐(牛or豬or羊or雞+鯛魚+白飯1碗)
36,白飯
37,鐵板炒麵(未點餐)
38,鐵板炒麵(點餐)
39,荷包蛋(全熟)
40,荷包蛋(半熟)
41,蔥蛋
42,九層塔蛋
43,加點青菜一份
44,可樂
45,雪碧
46,美粒果(柳橙)
47,金牌台啤
48,海尼根
49,北海道啤酒
0,紐奧良香雞排
1,無骨雞腿排
2,雞腿
3,雞塊
4,雞翅
5,芝麻球(4顆)
6,披薩球(4顆)
7,芋泥球(6顆)
8,地瓜球(1份)
9,草莓布丁球(1份)
10,乳酪甜心酥(1份)
11,泰式香雞排
12,泰式香雞翅(4支)
13,泰式無骨雞腿排
14,波霸脆薯條
15,黃金番薯條
16,甜不辣
17,麥克雞塊(5塊)
18,薯餅(4塊)
19,洋蔥圈(5個)
20,花枝丸(4顆)
21,原味銀絲卷(3塊)
22,煉乳銀絲卷(3塊)
23,1號餐(雞塊+雞翅+可樂)
24,2號餐(雞塊+雞腿+可樂)
25,3號餐(波霸脆薯條+麥克雞塊+可樂)
26,4號餐(雞塊+雞翅+雞腿+可樂)
27,5號全家餐(三翅+三塊+兩腿)
28,6號全家特餐(全家餐+2份波霸薯條+大可樂2000cc)
29,7號餐(無骨雞腿排+波霸薯條+可樂)
0,打拋豬肉飯
1,辣炒豬肉飯
2,綠咖哩雞飯
3,椰汁雞飯
4,蔥爆雞肉飯
5,涼拌檸檬豬販
6,咖哩蝦飯
7,脆皮雞腿飯
8,椒麻雞腿飯
9,涼拌雞肉泡麵
10,鮮蝦泰式炒河粉
11,酸辣海鮮湯河粉
12,酸辣海鮮湯冬粉
13,酸辣海鮮湯泡麵
14,鳳梨炒飯(可素)
15,蝦醬炒飯
16,泰式炒河粉
17,泰味炒泡麵
18,白飯
0,滷肉便當
1,爌肉便當
2,肉排便當
3,滷雞腿便當
4,爌肉飯
5,肉排飯
6,滷雞腿飯
7,滷肉飯
8,炒麵
9,菜頭湯
10,貢丸湯
11,隔間肉湯
12,粉腸湯
13,豬血湯
14,油豆腐湯
15,綜合湯(粉腸+隔間肉+豬血+菜頭
16,正鹿港芋丸湯
0,魚酥羹
1,肉羹
2,咖哩豬肉
3,咖哩雞肉
4,豬丼
5,雞丼
6,起司豬丼
7,起司雞丼
0,台式湯泡飯
1,烤雞腿便當
2,烤香腸便當
3,烤鹹豬肉便當
4,控肉飯便當
5,肉燥飯便當
6,台南米糕
7,肉燥乾麵
8,肉燥湯麵
9,傳統控肉(肥、瘦、綜合)
10,烤雞腿刈包
11,烤香腸刈包
12,烤鹹豬肉刈包
13,素刈包
14,苦瓜雞
15,剝皮辣椒雞
16,香菇雞
17,蘿蔔排骨
18,貢丸排骨
19,魚丸排骨
20,台南冬瓜露
21,小菜
22,燙青菜
0,紅燒牛肉麵
1,半筋半肉牛肉麵
2,五更牛雜麵
3,清燉牛肉麵
4,牛肉湯麵
5,雪菜肉絲麵
6,榨菜肉絲麵
7,泡菜肉絲麵
8,炒手麵
9,魚香茄子麵
10,酸辣麵
11,旦旦麵
12,醡醬麵
13,紅燒牛肉燴飯
14,五更牛雜飯
15,左宗雞飯
16,梅干扣肉飯
17,獅子頭飯
18,回鍋肉飯
19,魚香茄子飯
20,麻婆豆腐飯
21,肉絲炒飯
22,紅油炒手(8顆)
0,大的任選三種料
0,牛肉燴飯
1,豬肉燴飯
2,什錦燴飯
3,什錦炒飯
4,酸辣飯
5,牛肉拉麵
6,酸辣麵
7,什錦炒麵
8,肉絲炒麵
9,榨菜肉絲麵
10,榨菜肉絲米粉
11,美濃乾粄條
12,美濃湯粄條
13,肉絲炒粄條
14,什錦炒粄條
15,牛肉炒麵
16,餛飩麵
17,什錦湯麵
18,沙茶牛肉
19,應時青菜
20,貢丸湯
21,魚丸湯
22,蛋花湯
23,酸辣湯
24,豬肝湯
25,餛飩湯
26,下水湯
27,蛤仔湯
28,牛肉湯
29,牛肉湯餃
30,酸辣湯餃
31,鮮肉水餃一份15粒
0,咖哩燴飯
1,鯛魚飯
2,腿排飯
3,香腸飯
4,棒腿飯
5,蝦捲飯
6,控肉飯
7,魚排飯
8,雞排飯
9,排骨飯
10,咖哩排骨
11,雞腿飯
12,咖哩雞腿
13,雙拼特餐
14,綜合特餐
0,招牌涼麵
1,招牌涼皮
2,鴛鴦組合
3,素食涼麵
4,素食涼皮
5,素食鴛鴦
6,麻辣鴨血
7,麻辣鴨血+老豆腐
8,麻辣老豆腐
9,麻辣臭豆腐
10,麻辣鴨血+臭豆腐
11,麻辣湯麵
12,麻辣湯涼皮
13,麻辣湯冬粉
14,麻辣湯脆麵
15,麻辣湯烏龍麵
16,麻辣燙
17,麻辣燙+麵
18,麻辣燙+涼皮
19,麻辣燙+冬粉
20,麻辣燙+脆麵
21,麻辣燙+烏龍麵
22,麻辣小火鍋(附餐.飲料)
23,麻辣小火鍋(附餐.飲料)
24,紅茶
25,滷花生
26,麻辣蘿蔔乾(瓶.須冷藏)
27,川味豆腐乳(瓶.無須冷藏)
28,素麻辣燙底(需預定)
0,滷肉便當
1,滷雞腿便當
2,三杯雞便當
3,爌肉便當
4,滷排骨便當
5,炸排骨便當
6,酥炸雞腿便當
7,黑胡椒豬肉便當
8,酥炸雞排便當
9,豬腳便當
10,香酥鱈魚便當
11,紅燒牛肉便當
12,合菜飯
13,今日例湯
0,蔥抓餅原味
1,蔥抓餅加蛋
2,蔥抓餅玉米蛋
3,蔥抓餅起司蛋
4,蔥抓餅加培根
5,蔬菜蛋
6,蔬菜玉米蛋
7,蔬菜肉排蛋
8,蔬菜燻雞蛋
9,蔬菜培根蛋
10,蔬菜起司蛋
11,蔥抓餅加肉排
12,蔥抓餅加燻雞肉
13,蔥抓餅加蛋加培根
14,蔥抓餅加蛋加肉排
15,蔥抓餅加蛋加燻雞肉
16,玉米蛋加起司
17,培根蛋加起司
18,肉排蛋加起司
19,燻雞蛋加起司
20,蔥抓餅總匯
0,排骨飯
1,雞腿飯
2,控肉飯
3,牛排飯
4,無骨雞腿肉飯
5,魚排飯
6,浦燒鰻魚飯
7,辣味香腸飯
8,菜飯
9,排骨
10,控肉
11,魚排
12,辣味香腸
13,雞腿
14,牛排
15,無骨雞腿
16,蒲燒鰻魚
17,荷包蛋
18,白飯
0,菜單圖
1,高麗菜豬肉餃
2,韭菜豬肉水餃
3,雞肉黑胡椒餃
4,酸辣湯餃
5,玉米濃湯餃
6,牛肉湯餃
7,陽春湯麵
8,陽春乾麵
9,米粉湯
10,冬粉湯
11,麻醬麵
12,酸辣麵
13,玉米濃湯麵
14,榨菜肉絲麵
15,混沌麵
16,牛肉湯麵
17,牛肉麵
18,咖哩豬肉麵
19,咖哩牛肉麵
20,咖哩豬肉米粉
21,咖哩牛肉米粉
22,肉燥飯
23,酸辣飯
24,玉米濃湯飯
25,咖哩牛肉飯
26,酸辣湯
27,玉米濃湯
28,蛋花湯
29,榨菜肉絲湯
30,餛飩湯
31,牛肉餛飩湯
32,油豆腐
33,滷蛋
34,豆芽菜
35,燙青菜
36,今天不訂
0,招牌飯
1,三寶飯
2,脆皮鴨腿飯
3,蜜汁烤雞腿飯
4,玫瑰雞腿飯
5,現炸雞腿飯
6,脆皮燒鴨飯
7,化皮燒肉飯
8,叉雞飯
9,叉鴨飯
10,燒肉拼雞飯
11,燒肉拼鴨飯
12,油雞飯
13,叉燒飯
14,香腸飯
15,排骨飯
0,二仟面額
1,一仟面額
2,伍佰面額
3,二百面額
4,一百面額
0,厚燒黑玫瑰鮮奶茶（黑糖珍珠）
1,白玫瑰鮮奶茶（白玉珍珠）
2,厚燒黑糖珍珠可可鮮奶
3,紅眼豆豆鮮奶（珍珠+紅豆+可可）
4,綠眼豆豆西奶（珍珠+綠豆+可可）
5,咖啡凍黑糖珍珠鮮奶（含可可）
6,不加料玫瑰鮮奶茶
7,鮮榨柳丁綠茶
8,鮮榨柳丁輕果汁
9,柚美人
10,鮮榨葡萄柚綠茶
11,嚼嚼葡萄柚養樂多
12,嚼嚼百香養樂多（7-11月底）
13,嚼嚼柳丁養樂多
14,嚼嚼芒果養樂多（7-9月底）
15,嚼嚼檸檬養樂多（4-9月底）
16,嚼嚼綠茶養樂多
17,葡萄柚養樂多（含蘆薈）
18,柳丁養樂多（含蘆薈）
19,百香養樂多（含蘆薈）
20,綠茶養樂多
21,莓果美人膠原Q凍飲
22,柳橙美人膠原Q凍飲
23,葡萄柚美人膠原Q凍飲
24,檸檬美人膠原Q凍飲（4-9月底）
25,檸檬綠茶-寒天晶球+蘆薈+愛玉（4-9月底）
26,招牌嚼感鮮奶茶（白玉珍珠+小芋圓+紅茶凍）
27,珍珠鮮奶茶
28,椰果鮮奶茶
29,紅豆鮮奶茶
30,咖啡凍鮮奶茶
31,日月潭紅茶凍鮮奶茶
32,珍珠芋圓鮮奶茶
33,珍珠椰果鮮奶茶
34,珍珠紅豆鮮奶茶
35,珍珠咖啡凍鮮奶茶
36,珍珠紅茶凍鮮奶茶
37,不加料鮮奶茶
38,嚼感奶茶（白玉珍珠+小芋圓+紅茶凍）
39,珍珠奶茶
40,椰果奶茶
41,紅豆奶茶
42,咖啡凍奶茶
43,日月潭紅茶凍奶茶
44,珍珠芋圓奶茶
45,珍珠椰果奶茶
46,珍珠紅豆奶茶
47,珍珠咖啡凍奶茶
48,珍珠紅茶凍奶茶
49,不加料鮮奶茶
50,春茶
51,紅茶
52,綠茶
0,香辣老虎乾麵
1,酢醬乾麵
2,麻醬乾麵
3,呆呆乾麵
4,肉絲乾拌麵
5,酸菜挑麵
6,雞絲涼麵
7,鮮肉紅油炒手麵
8,鮮蝦紅油炒手麵
9,菜肉紅油炒手麵
10,綜合紅油炒手麵
11,溫州大餛飩麵
12,菜肉大餛飩麵
13,鮮蝦大餛飩麵
14,綜合大餛飩麵
15,辣味餛飩意麵
16,榨菜肉絲麵
17,招牌牛肉麵
18,招牌牛肉湯麵
19,滷肉飯
20,雞絲飯
21,香辣老虎飯
22,香辣老虎飯加蛋
23,溫州大餛飩湯
24,菜肉大餛飩湯
25,鮮蝦大餛飩湯
26,綜合大餛飩湯
27,紫菜三絲湯
28,榨菜肉絲湯
29,貢丸湯
30,紅油炒手
31,菜肉紅油炒手
32,鮮蝦紅油炒手
33,燙青菜
34,加麵
35,白飯
0,菜單圖
1,招牌粥
2,雞肉粥
3,皮蛋瘦肉粥
4,皮蛋雞肉粥
5,雞肉玉米粥
6,香菇雞肉粥
7,廣東粥
8,皮蛋牛肉粥
9,滑蛋牛肉粥
10,海產粥
11,魩仔魚粥
12,翡翠魩仔魚粥
13,鮮魚粥
14,香菇干貝粥
15,鍋燒意麵
16,鍋燒冬粉
17,鍋燒米粉
18,鍋燒烏龍
19,鍋燒雞絲
20,泡菜鍋燒意麵
21,泡菜鍋燒冬粉
22,泡菜鍋燒米粉
23,泡菜鍋燒烏龍
24,泡菜鍋燒雞絲
25,鍋燒飯
26,蛋花湯
27,魚丸湯
28,扁食湯
29,水餃
30,蝦仁炒飯
31,火腿炒飯
32,肉絲炒飯
33,雞肉玉米炒飯
34,綜合炒飯
35,牛肉炒飯
36,香腸炒飯
37,炒油麵
38,炒米粉
39,炒烏龍
40,炒意麵
41,炒冬粉
42,什錦
43,炒粄條
44,泰式炒泡麵
45,酸辣湯
46,酸辣餃
47,酸辣飯
48,酸辣麵
49,豬肉燴飯
50,羊肉燴飯
51,牛肉燴飯
52,今天不訂
0,春芽紅茶
1,果香紅茶
2,蜜香冰露
3,碧玉茉莉綠茶
4,沁心金萱
5,安溪鐵觀音
6,蜜香果香紅茶
7,蜜香茉莉綠茶
8,古早冬瓜露
9,風味冬瓜青茶
10,風味冬瓜綠茶
11,安溪烏龍綠茶
12,百香鮮紅茶
13,百香鮮綠茶
14,春芽奶茶
15,果香奶茶
16,金萱奶茶
17,鐵觀音奶茶
18,碧玉茉莉奶綠
19,莊園可可亞
20,戀草莓歐蕾風味飲
21,濃郁杏仁茶
22,宇治奶茶
23,吉嶺冰茶
24,貴妃風味冰茶
25,橙香風味冰茶
26,草莓風味冰茶
27,天然子冰茶
28,蜜香仙草蜜
29,春釀青梅果飲
30,清檸翡翠飲
31,清檸冬瓜風味茶
32,風味金吉檸檬
33,清檸檬香冰露
0,鮮南瓜奶
1,鮮芋頭奶
2,紅蘿蔔奶
3,冬瓜珍珠奶
4,冬瓜青草茶
5,冬瓜羅勒籽
6,百龍鮮果
7,鮮芒果奶
8,女寶康飲
9,冬瓜薑母奶
10,冬瓜薑母茶
11,金桔檸檬冬瓜
12,檸檬冬瓜
13,金桔冬瓜
14,冬瓜珍珠
15,冬瓜奶
16,冬瓜茶
17,冬瓜綠茶
18,冬瓜紅茶
19,冬瓜羅勒葉
20,水果茶
21,純青草茶
22,薰衣草蘿蔔奶
23,桑葚冬瓜
24,桑葚原汁
25,青木瓜奶
26,檸檬青木瓜奶
27,樹葡萄奶
28,地瓜芋頭奶
29,薰衣南瓜奶
30,地瓜南瓜奶
31,山藥芋頭奶
32,木瓜芋頭奶
33,羊奶冬瓜
0,美式黑咖啡(不加奶)
1,特調咖啡
2,招牌咖啡
3,拿鐵咖啡
4,卡布奇諾咖啡
5,焦糖瑪琦朵咖啡
6,摩卡奇諾咖啡
7,奶油雪泡咖啡
8,愛爾蘭威士忌咖啡
9,黃金曼特寧(依肯達)
10,瓜地馬拉花神
11,肯亞AA
12,耶加雪夫
13,精選藍山風味
14,頂級曼巴
15,精品拿鐵
16,老窩精選紅茶
17,翡翠綠茶
18,老窩精選奶茶
19,德式輕茶
20,香檸綠茶
21,熱帶芒果茶
22,蔓越莓蘋果茶
23,荷蘭皇家巧克力
24,鮮奶茶
25,風味奶茶
26,宇治鮮奶抹茶
27,鮮奶莓果
28,脆濃巧克力拿鐵
29,鮮榨檸檬汁
30,鮮榨檸檬茶
31,鮮榨話梅檸檬汁
32,鮮榨金吉檸檬汁
33,原味咖啡冰沙
34,抹茶拿鐵冰沙
35,莓果拿鐵冰沙
36,卡布奇諾冰沙
37,摩卡巧酥冰沙
38,焦糖瑪奇朵冰沙
0,原味蛋捲
1,芝麻蛋捲
2,咖啡蛋捲
3,洋蔥蛋捲
4,巧克力蛋捲
5,綜合蛋捲禮盒(原味、芝麻、蛋捲、洋蔥、巧克力)
0,原味烘焙超多元綜合堅果(腰果/杏仁果/核桃/夏威夷豆/南瓜子/葵花子)
1,元氣四種綜合堅果(腰果/杏仁果/核桃/夏威夷豆)
2,原味烘焙綜合(腰果/杏仁果)
3,原味元氣四種綜合堅果(腰果/杏仁果/核桃/夏威夷豆))
4,原味烘焙杏仁果
5,原味烘焙腰果
6,原味烘焙核桃
7,原味烘焙松子仁
8,原味烘焙夏威夷豆(火山豆)
9,原味烘焙南瓜子
10,原味烘焙葵花子
11,原味烘焙南瓜子/葵花子
12,鹽味烘焙杏仁果
13,鹽味烘焙腰果仁
14,碳考黑豆
15,綜合果仁
16,自然開殼開心果
17,加州帶殼杏仁果/鹹酥味
18,微甜焦糖腰果(非油炸)
19,微甜烘焙核桃(非油炸)
20,愛文芒果乾(無防腐劑.色素等添加物)
21,芭樂乾(無防腐劑.色素等添加物)
22,鳳梨果乾(無防腐劑.色素等添加物)
23,特大無花果乾
24,全果粒蔓越莓乾(美國產地)
0,紐奧良香雞排
1,無骨雞腿排
2,雞腿
3,雞塊(大腿塊)
4,雞翅
5,胖雞丁
6,泰式雞排
7,泰式胖雞丁
8,泰式雞翅(四支)
9,泰式無骨雞腿排
10,芝麻芋香球(4顆)
11,地瓜球(4顆)
12,小芋泥球(5顆)
13,拔絲起司球(4顆)
14,草莓布丁球(4顆)
15,乳酪甜心酥(4顆)
16,波霸薯條
17,麥克雞塊(5塊)
18,薯餅(3塊)
19,洋蔥圈(6個)
20,花枝丸(4顆)
21,甜不辣
22,深海鱈魚條(2條)
23,黃金魷米花
24,1號餐(雞塊+雞翅+飲料)
25,2號餐(雞塊+雞腿+飲料)
26,3號餐(脆薯+小雞塊+胖雞丁+飲料)
27,4號餐(雞腿+雞翅+雞塊+飲料)
28,5號餐(三翅+三塊+兩腿)
29,6號餐(5號餐+大薯條*2+大飲料)
30,可樂
31,雪碧
32,蘋果西打
0,原味涼麵
1,素食涼麵
2,泰式涼麵（辣）
3,沙茶涼麵
4,榨醬涼麵
5,泰式咖哩涼麵（辣）
6,中華雞絲涼麵
7,泰式木瓜涼麵（辣）
8,韓式泡菜涼麵（辣）
9,鮪魚涼麵
10,麻辣涼麵（辣）
11,泰式河粉（辣）
12,正新竹貢丸湯
13,羊肉湯
14,豬肝湯
15,肝連湯
16,新鮮蚵仔湯
17,蛋花貢丸湯
18,青菜蛋花湯
19,青菜湯
20,味增蛋花貢丸湯
21,味增貢丸湯
22,味增蛋花湯
23,味增湯
24,魯肉飯
25,牛肉壽喜燒蓋飯
26,雞排飯
27,排骨飯
28,爌肉蓋飯
29,鯖魚蓋飯
30,客家小炒蓋飯
31,紅燒牛腩飯
32,黑胡椒豬柳飯
33,沙麻羊肉飯
34,宮保雞丁飯
35,印度咖哩雞飯
36,黑胡椒鐵板羊肉(辣)
37,黑胡椒鐵板豬肉(辣)
38,黑胡椒鐵板(辣)
39,蘑菇鐵板
40,鴨油拌麵
41,福州乾麵
42,正宗榨醬麵
43,麻醬麵
44,乾意麵
45,乾板條
46,沙茶拌麵
47,沙茶拌意麵
48,乾麵(細)
49,乾麵(粗)
50,羊肉麵
51,豬肝麵
52,貢丸麵
53,味增蛋花麵
54,味增麵
55,湯意麵
56,湯板條
57,陽春麵
58,青菜蛋花麵
59,味增蛋花貢丸麵
60,排骨麵
61,雞排麵
62,味增意麵
63,味增蛋花意麵
64,味增蛋花貢丸意麵
65,豬皮
66,肝連
67,嘴邊肉
68,豬肝
69,小魚干花生
70,涼拌苦瓜
71,皮蛋豆腐
72,鴨賞
73,豬血糕
74,燙青菜
75,豬頭皮
76,涼拌小黃瓜
77,海帶
78,素雞
79,油豆腐
80,豆干
81,滷蛋
82,炸雞排
83,炸排骨
84,炸豆腐
85,泰式涼拌木瓜絲
0,黑胡椒猴頭菇排飯
1,素G排飯
2,日式涼麵
3,南瓜湯麵
4,新竹炒米粉
5,素牛若麵
6,南洋咖哩麵
7,泰式酸辣鍋
8,藥膳養生鍋
9,南瓜風味鍋
10,南洋咖哩鍋
11,白飯
12,古早味素燥飯
13,兒童餐(附餐)
14,薯條
15,銀絲卷
16,酥炸蕈菇
17,蘿蔔糕
18,蘿蔔絲餅
19,小籠包
20,花素蒸餃
21,原味豆花
22,紅豆豆花
23,綠豆豆花
24,珍珠豆花
25,檸檬豆花
26,綜合豆花(任選三種)
27,紅豆牛奶冰
28,綠豆牛奶冰
29,芋頭牛奶冰
30,鳯梨檸檬冰
31,抺茶紅豆冰
32,綜合冰(任選5種)
33,紅茶
34,冬瓜茶
35,冬瓜檸檬
36,檸檬愛玉
37,鮮奶茶
38,員工餐
0,招牌飯
1,燒肉飯
2,無骨雞排飯
3,花枝排飯
4,香腸飯
5,甘汁鯛魚飯
6,滷香排骨飯
7,香嫩排骨飯
8,魚排飯
9,焢肉飯
10,牛肉飯
11,香酥小腿飯
12,滷棒腿飯
13,哈啦腿飯
14,香嫩雞排飯
15,三杯雞飯
16,糖醋排骨燴飯
17,*懷舊便當
18,特大雞腿飯
19,日式豐米特餐
0,蛋蛋餐
1,水煮嫩雞胸餐
2,無骨嫩雞腿排餐
3,蒜蓉豬里肌餐
4,和風嫩雞腿排餐
5,檸檬雞腿排餐(微辣)
6,檸檬鯛魚排餐(微辣)
7,清滷牛健餐
8,單點-水煮嫩雞胸
9,單點-蒜蓉豬里肌
10,單點-嫩雞腿排
11,單點-檸檬鯛魚(微辣)
12,單點-清滷牛健
13,單點-水煮蛋
14,單點-十穀飯
0,紅茶豬腳(一份)
1,紅茶腳庫(一份)
2,豬腳飯
3,豬腳麵線(乾)
4,當歸豬腳湯
5,花生豬腳湯
6,當歸豬腳麵線
7,咖哩雞燴飯
8,沙茶雞燴飯
9,雞肉飯便當
10,肉燥便當
11,梅花豬便當
12,鴨肉便當
13,豬腳便當
14,當歸鴨
15,當歸四物雞
16,當歸梅花豬
17,麻油雞
18,麻油梅花豬
19,麻油薑母鴨
20,清燉雞
21,清燉鴨
22,清燉梅花豬
23,麻油燒酒雞
24,當歸四物雞
25,蒜頭蛤仔雞
26,人蔘蛤仔雞
27,速食菇菇雞
28,香拌麵線
29,炒麵
30,炒米粉
31,海鮮梅花豬
32,豬肉梅花豬
33,鴨肉一盤
34,鴨肉1/4
35,梅花豬肉一盤
36,雞肉飯
37,肉燥飯
38,紫菜湯
39,鴨肉丸湯
40,燙青菜
41,魯蛋
42,紅茶
43,白飯
44,純湯
0,夜曲黑巧克力蛋糕
1,冰雪奇緣重乳酪蛋糕
2,迷迭香檸檬塔
3,惡魔的獰笑生巧克力塔
4,宇治御雪抹茶紅豆重乳酪
5,貳拾壹味增帕瑪森重乳酪
6,為愛瘋狂巧克力裸蛋糕
7,白乳酪卡士達草莓山
0,簡單綠茶
1,日曬金萱茶
2,大葉原片紅茶
3,炭火烏龍
4,經典焙火紅茶
5,簡單綠茶鮮乳
6,金萱青茶鮮乳
7,大葉紅茶鮮乳
8,炭火烏龍鮮乳
9,焙火紅茶鮮乳
10,太妃起司乳霜.簡單綠
11,太妃起司乳霜.金萱青
12,太妃起司乳霜.大葉紅
13,太妃起司乳霜.烏龍
14,太妃起司乳霜.焙火紅
15,桂花甜鳳梨.炭火烏龍
16,桂花甜鳳梨.金萱青
17,RUBY紅寶石葡萄柚蘇打綠
18,RUBY紅寶石葡萄柚比菲多
19,天然益菌比菲多綠茶
20,EUREKA翡翠檸檬.綠
21,EUREKA翡翠檸檬.青
22,手炒黑糖鮮乳
23,玫瑰鹽焦糖鮮乳
24,手製焦糖珍珠
0,經典醬爆燒肉刈包
1,麻辣剁椒燒肉刈包(辣)
2,香蔥牛五花刈包
3,剁椒牛五花刈包(辣)
4,韓式泡菜燒肉刈包
5,炙燒塔香雞腿刈包
6,麻辣剁椒雞腿刈包(辣)
7,醬爆鮮蝦燒肉刈包
8,100%鮮桔檸檬
9,季節湯品
0,虱目魚便當
1,瓜仔肉便當
2,燒肉便當
3,爌肉飯
4,肉燥飯
5,肉丸飯
6,瓜仔肉飯
7,紅糟肉飯
8,炒米粉
9,炒麵
10,魚皮羹
11,蔴薏湯
12,豬血湯
13,苦瓜湯
14,味噌湯
0,熟成紅茶
1,鴉片紅茶
2,太妃紅茶
3,熟成冷露
4,雪花冷露
5,春芽冷露
6,冷露歐蕾
7,熟成歐蕾
8,白玉歐蕾
9,春芽綠茶
10,春梅冰茶
11,熟成檸果
0,圓燒豬肉乾-鮮檸檬(分享包)
1,圓燒豬肉乾-原味(分享包)
2,卡啦肉紙-原味(分享包)
3,卡啦肉紙-黑芝麻(分享包)
4,蒜一口肉乾(分享包)
5,條子豬肉乾-原味(分享包)
6,條子豬肉乾-黑胡椒(分享包)
7,條子豬肉乾-墨西哥(分享包)
8,經典豬肉乾(分享包)
9,黑胡椒豬肉乾(分享包)
10,古早味豬肉乾(分享包)
11,檸檬豬肉絲(分享包)
12,原味豬肉絲(分享包)
13,辣味豬肉絲(分享包)
14,營養肉鬆(分享包)
15,海苔肉鬆(分享包)
16,兒童肉鬆(分享包)
17,經典肉脯絲(分享包)
18,原味牛肉乾(分享包)
19,黑胡椒牛肉乾(分享包)
20,辣味牛肉乾(分享包)
21,深海旗魚鬆(分享包)
22,深海旗魚脯(分享包)
23,原味魷魚絲(分享包)
24,炭烤魷魚絲(分享包)
25,煙燻魷魚絲(分享包)
26,大卷片(分享包)
27,炭烤魷魚切片(分享包)
28,原味乳酪絲
29,五香蒟蒻
30,黑芝麻鱈魚夾心絲
31,綜合蔬果
32,金殼蜜汁腰果
33,烘焙腰果
34,梅魚酥
0,美式黑咖啡
1,街頭果香咖啡
2,經典特調咖啡
3,維也納咖啡
4,拿鐵咖啡
5,卡布奇諾
6,黑糖拿鐵
7,義式摩卡
8,法式榛果
9,榛果拿鐵
10,焦糖朵朵
11,青檸冰咖啡
12,梔香烏龍(冷泡)
13,四季青茶(冷泡)
14,蜜香紅茶(冷泡)
15,黃金柚子茶
16,私房奶茶
