,0
21,高山青奶茶
22,波霸奶茶
23,椰果奶茶
24,QQ奶茶
25,點子奶茶
26,仙草奶凍
27,布丁奶茶
28,芋香奶茶
29,焦糖奶茶
30,阿華田
31,鮮榨檸檬汁
32,鮮榨桔茶
33,鮮榨金桔檸檬
34,鮮榨檸檬多多
35,鮮榨金桔紅茶
36,鮮榨檸檬綠茶
37,鮮榨檸檬紅茶
38,鮮榨檸檬青茶
39,綠茶多多
40,紅茶多多
41,綠茶多酚
42,鮮奶多酚
43,檸檬多酚
44,百香果汁
45,百香紅
46,百香綠
47,百香青
48,百香多多
49,葡萄柚多多
50,葡萄柚汁
51,葡萄柚綠
52,葡萄柚青
53,情人茶
54,水果茶
55,菊花茶
56,菊花綠茶
57,菊花普洱茶
58,洛神花
59,洛神花醋
60,蘋果醋
61,梅子醋
62,金桔紅茶醋
63,金桔綠茶醋
64,鮮奶紅
65,鮮奶綠
66,鮮奶青
67,焦糖鮮奶紅茶
68,焦糖鮮奶普洱
69,紅茶冰
70,冬瓜紅
71,冬瓜冰
72,紅茶鮮奶
73,冬瓜鮮奶
74,冬瓜檸檬
75,梅子冰茶
76,綜合咖啡
77,咖啡拿鐵
78,桂圓紅棗茶
79,桂圓紅棗奶茶
80,奶油
81,奶酥
82,花生
83,巧克力
0,一盒
1,日式手工布丁
2,鮮奶酪
3,可可奶酪
4,杏仁奶酪
5,咖啡奶酪
0,化應子
1,大仙李
2,李仔棗
3,玫瑰李
4,甘草李
5,酒李
6,珠李
7,脫水李
8,葡萄李
9,乾甜梅
10,紅酸梅
11,甘草梅
12,飯後梅
13,辣梅
14,綠茶梅
15,烏龍茶梅
16,紫蘇梅
17,檸檬梅
18,櫻花梅
19,烏梅
20,蘇州梅
21,雪花梅
22,咖啡梅
23,烏沈梅
24,八珍梅
25,奶梅
26,相思梅
27,化核梅
28,甘桃子
29,清涼果
30,櫻花果
31,蔓越梅
32,甘草橄欖
33,丁香橄欖
34,甜橄欖
35,辣橄欖
36,橄欖絲
37,橄欖片
38,濕情人果
39,乾情人果
40,脫水芒果
41,黃芒果糕
42,黑芒果乾
43,紅芒果乾
44,桔子餅
45,蜜金棗
46,金棗
47,八仙果
48,鹽葡萄干
49,仙楂糖
50,仙楂餅
51,乾芭樂干
52,濕芭樂干
53,辣芒果
54,檸檬、桔片
55,桑椹
56,梅粉
57,無花果
58,濕楊桃干
59,乾楊桃干
60,烏棗
61,綜合盒裝
0,咖哩雞飯
1,紅燒牛肉燴飯
2,魚排飯
3,魚肚飯
4,瓜仔肉飯
5,豆午排骨飯
6,炸肉飯
7,炸雞腿飯
8,雞腿飯
9,香雞排
10,控肉飯
11,燒肉飯
12,招牌飯
13,鹼魚飯
14,肉魚飯
0,海陸(豬排+炸蝦)蓋飯
1,日式炸蝦蓋飯
2,沙茶豬肉蓋飯
3,沙茶雞肉蓋飯
4,蔥油雞蓋飯
5,日式炸豬排蓋飯
6,燒雞便當
7,泡菜丼飯
8,炭烤丼飯
9,和風豬肉丼飯
10,鄉村雞肉丼飯
11,和風牛肉丼飯
12,奶油培根義大利麵
13,奶油雞肉義大利麵
14,奶油海鮮義大利麵
15,蕃茄海鮮義大利麵
16,蕃茄野菇雞肉義大利麵
17,奶油培根焗烤
18,奶油雞肉焗烤
19,奶油豬排焗烤
20,蕃茄海鮮焗烤
21,南瓜野菇雞肉焗烤
22,風味小火鍋
23,麻油雞小火鍋
24,鍋燒
25,泡菜
26,奶酪
27,月見麻油麵線
28,麻油雞麵線
29,雞塊
30,薯條
31,甜不辣
32,檸檬雞柳
33,厚片
34,伯爵紅茶
35,茉香綠茶
36,梅子
37,蜂蜜
38,檸檬
39,柚香
40,水果冰茶
41,彩虹冰沙
42,伯爵奶茶
43,奶香奶綠
44,麻吉奶茶
45,阿華田
46,拿鐵
47,加味鮮奶茶
48,港式鴛鴦奶茶
49,奶蓋茶
50,招牌咖啡
51,卡布奇諾
52,摩卡咖啡
53,拿鐵咖啡
54,冰加味咖啡
55,熱加味咖啡
56,焦糖瑪奇朵
57,美式淡咖啡
58,維也納咖啡
0,排骨飯
1,炭烤鯖魚飯
2,卡啦雞腿飯(辣)
3,日式招牌飯
4,凱撒雞排飯
5,凱撒豬排飯
6,炭烤豬肉飯
7,炸雞腿飯
8,炭烤雞腿飯
9,滷雞腿飯
10,和風炸魚柳
11,檸檬雞柳
12,生姜炒豬肉定食
13,雞黑醋飯
14,鹽蔥雞
15,綜合便當
16,炭烤雞肉蓋飯
17,雞排蓋飯
18,豬排蓋飯
19,牛肉蓋飯
20,排滑蛋蓋飯
21,老媽
22,咖哩雞排飯
23,咖哩豬排飯
24,日式烏龍麵(湯)
0,精緻便當
1,素香飯
2,滷汁香菇飯
3,香菇鮮筍飯湯
4,特製乾麵(微辣)
5,素燥乾麵
6,麻醬乾麵
7,榨菜肉絲麵
8,古早味米粉湯
9,古早味粿仔湯
10,鍋燒意麵
11,鍋燒冬粉
12,鍋燒米粉
13,當歸意麵
14,當歸麵線
15,當歸米粉
16,當歸冬粉
17,紫菜湯
18,當歸湯
19,貢丸湯
20,當歸貢丸湯
21,素蚵仔煎
22,燙青菜
23,水餃(10粒)
0,伯爵紅茶 中杯 15
1,高山青茶 中杯 15
2,台灣綠茶 中杯 15
3,碳培烏龍 中杯 15
4,麥仔茶 中杯 15
5,甘梅綠 中杯 15
6,甘梅青 中杯 15
7,蜂蜜綠 中杯 20
8,蜂蜜紅 中杯 20
9,百香綠 中杯 20
10,葡萄柚綠 中杯 20
11,葡萄柚青 中杯 20
12,甘梅檸檬綠 中杯 30
13,伯爵奶茶 中杯 20
14,烏龍奶茶 中杯 20
15,綠奶茶 中杯 20
16,青奶茶 中杯 20
17,鮮奶茶 中杯 30
18,蜂蜜奶茶 中杯 25
19,薄荷奶綠 中杯 25
20,阿華田 中杯 25
21,巧克力牛奶 中杯 25
22,美式咖啡 中杯 25
23,牛奶糖 中杯 35
24,英式鮮奶茶 中杯 40
25,鮮奶仙草凍 中杯45
26,波霸純鮮奶 中杯 50
27,蜜茶 中杯 20
28,米白 中杯 20
29,淺虹 中杯 25
30,冰桔茶 中杯 30
31,果香冰茶 中杯 25
32,魔奇冰茶 中杯 25
33,味蕾冰茶 中杯 25
34,綠凍凍 中杯 25
35,戀凍凍 中杯 25
36,古香檸檬 中杯 25
37,檸檬紅 中杯 25
38,檸檬綠 中杯 25
39,檸檬青 中杯 25
40,櫻桃紅 中杯 25
41,金桔檸檬 中杯 30
42,蜂蜜檸檬 中杯 30
43,梅子檸檬 中杯 25
44,檸檬蜜綠 中杯 30
45,多多綠 中杯 25
46,多多青 中杯 25
47,百香多多 中杯 30
48,葡萄柚多多 中杯 30
49,檸檬多多 中杯 35
50,1.醬燒鐵板麵+單品茶
51,2.風味咖哩飯+單名茶
52,3.日式豬排咖哩飯+單品茶
53,4.義大利焗烤麵+單品茶
54,5.咖哩焗烤飯+單品茶
55,6.豬排焗烤咖哩飯+單品茶
56,日式鍋燒+單品茶
57,泡菜鍋燒+單品茶
58,沙茶鍋燒+單品茶
0,茉莉綠茶
1,阿薩姆紅茶
2,四季春青茶
3,黃金烏龍
4,波霸綠
5,波霸紅
6,微檸檬紅
7,微檸檬青
8,檸檬綠
9,檸檬青
10,梅果綠
11,８冰綠
12,多多綠
13,冰淇淋紅茶
14,旺來紅
15,鮮柚綠
16,紅茶拿鐵
17,珍珠紅茶拿鐵
18,波霸紅茶拿鐵
19,冰淇淋紅茶拿鐵
20,阿華田紅茶拿鐵
21,奶茶
22,奶綠
23,烏龍奶
24,珍珠奶茶
25,珍珠奶綠
26,波霸奶茶
27,波霸奶綠
28,冰淇淋奶茶
29,紅茶瑪奇朵
30,阿華田
31,檸檬汁
32,鳳梨汁
33,葡萄柚汁
34,金桔檸檬
35,檸檬梅汁
36,檸檬多多
37,葡萄柚多多
38,８冰茶
0,綜合炒飯
1,咖哩雞肉飯
2,三鮮燴飯
3,豬肉燴飯
4,蝦仁火腿蛋炒飯
5,肉絲火腿蛋炒飯
6,蕃茄肉絲蛋炒飯
7,蛋包飯
8,素食炒飯
9,泡菜炒飯
10,鐵板麵
11,炒意麵
12,炒大麵
13,炒米粉
14,蛤仔湯
15,蛋花湯
16,紫菜蛋花湯
17,什錦湯
18,蕃茄豆腐蛋花湯
19,鍋燒意麵
20,鍋燒大麵
21,鍋燒冬粉
22,鍋燒米粉
23,鍋燒雞絲麵
24,豆腐鍋
25,泡菜鍋
26,飯湯
27,排骨麵
28,牛肉麵
29,菜脯蛋
30,蔥蛋
31,荷包蛋
32,白飯
33,豬柳
34,西瓜汁
35,木瓜汁
36,哈蜜瓜汁
37,鳳梨汁
38,葡萄汁
39,综合果汁
40,番茄汁
41,蘋果養樂多
42,蕃茄養樂多
43,葡萄養樂多
44,檸檬養樂多
45,木瓜牛奶
46,西瓜牛奶
47,哈蜜瓜牛奶
48,葡萄牛奶
49,香蕉牛奶
50,布丁牛奶
51,蕃茄牛奶
52,芭樂牛奶
53,蘋果牛奶
54,酪梨牛奶(加布丁)
0,頂級茉莉綠茶★
1,錫蘭紅茶★
2,皇家伯爵紅茶
3,阿里山冰茶★
4,茶花綠茶★
5,鮮綠茶
6,濃香烏龍
7,靜岡玉露
8,綠茶咖啡
9,烏龍綠茶
10,文山清茶
11,凍頂烏龍茶
12,翠玉煎茶
13,大吉嶺紅茶
14,香片普洱茶
15,東方美人茶
16,日式玄米茶
17,招牌奶茶★
18,熊貓珍珠奶茶★
19,濃醇香珍奶★
20,錫蘭奶茶
21,茉香奶茶
22,皇家伯爵奶茶
23,綠茶咖啡奶
24,沖繩黑糖奶茶
25,布丁奶茶
26,椰果奶茶
27,仙草凍奶茶
28,紅豆奶茶
29,水晶冬瓜茶★
30,冬瓜黑珍珠
31,冬瓜檸檬
32,冬瓜仙草
33,冬瓜奶茶
34,抹茶奶綠★
35,抹茶可可
36,珍珠綠抹茶
37,抹茶冰鑽
38,抹茶紅豆白玉
39,聖塔路黑可可★
40,奧利奧可可
41,黑珍珠可可
42,可可冰鑽
43,翡翠檸檬冰鑽
44,鳳梨清茶★
45,百香鳳梨
46,小紫蘇鳳梨
47,Q白玉鳳梨
48,鳳梨冰鑽
49,鮮果雙Q★
50,鮮百香
51,鮮檸檬
52,梅果綠茶
53,鮮桔綠茶
54,墾丁冰茶★
55,蜂蜜蘆薈
56,多多綠茶
57,蘆薈小紫蘇
58,冰釀桂花
59,冰釀玫瑰
60,藍莓果茶★
61,鮮百香檸檬汁★
62,鮮檸檬汁
63,蜂蜜檸檬
64,鮮桔檸檬
65,檸檬梅子
66,元氣抹茶穀奶
67,黑糖薑茶
68,桂圓紅棗茶
0,紅茶
1,綠茶
2,冬瓜茶
3,林鳳營鮮奶茶
4,林鳳營鮮奶綠
5,波霸鮮奶茶
6,波霸鮮奶綠
7,仙草凍鮮奶茶
8,仙草凍鮮奶綠
9,厚片花生
10,厚片巧克力
11,厚片蜂蜜奶油
12,厚片奶酥
13,綜合黑砂糖刨冰
14,黑糖鮮奶甜品
15,草莓牛奶冰
16,巧克力牛奶冰
17,烏梅牛奶冰
18,鍋燒意麵
19,鍋燒烏龍麵
20,鍋燒冬粉
0,天然健康堡
1,經典健康堡
2,洋芋泥健康堡
3,熱狗堡
4,鮪魚堡
5,黑胡椒牛肉堡
6,黑胡椒豬肉堡
7,培根蔬菜堡
8,加拿大經典堡
9,醬燒肉排堡
10,冰燻雞肉堡
11,匈牙利臘腸堡
12,煙燻雞胸堡
13,煙燻火雞肉堡
14,聖誕火雞肉堡
15,酸豆鮭魚堡
16,德式香腸堡
17,約翰鄉村堡
18,辣味雞肉堡
19,香草花枝香腸堡
20,瑞典牛肉丸堡
21,小牛香腸堡
22,焗烤海鮮堡
23,加拿大馬鈴薯餅
24,美國馬芬
25,洋芋田園沙拉
26,海苔蛋沙拉
0,冰雞爪凍 150g/包
1,雞翅膀 80g/包
2,翅小腿 80g/包
3,雞胗 70g/包
4,雞脖子 160g
5,滷水花生 100g/包
6,豆干 115g/包
7,半斤焢肉 300g/包
8,上湯海帶 13g/包
9,鴨翅膀 2支/包
10,鴨爪凍 5支/包
11,塑身骨 11支/包
12,泡泡糖60g/包
13,QQ球 70g/包
14,三杯大腸頭 110g/包
15,豬蹄花 550g/包
16,日本小花菇 140g/包
17,香菇脆喉 140g/包
18,高山筍干 250g/包
19,熟香腸 300g/包
20,千辣蘿蔔乾 280g/罐
0,雞腿飯
1,雞翅飯
2,排骨飯
3,魚排飯
4,爌肉飯
5,燒肉飯
0,甘蔗綠茶
1,甘蔗紅茶
2,甘蔗青茶
3,甘蔗烏龍茶
4,甘蔗烏龍綠
5,甘蔗鮮奶
6,甘蔗冰
7,圓味奶紅
8,圓味奶綠
9,圓味奶青
10,圓味烏龍奶
11,烏龍冰茶
12,個性紅茶
13,奈花綠茶
14,黃金清茶
15,原燒烏龍茶
16,麻吉烏龍綠茶
17,高山輕飲
18,雨前茗品
19,嚴選深山味
20,聚咖啡
21,卡布其諾
22,拿鐵
23,咖啡牛牛
24,寧神花茶
25,特級義式可可/冰
26,特級義式可可/冰
27,手工粉圓
28,各項加新鮮牛奶
0,黃金烏龍(嚐鮮價)
1,茉香綠茶
2,大吉嶺紅茶
3,烏龍綠茶
4,桂花烏龍
5,高山青茶
6,冷泡綠茶(每天限量)
7,古早味紅茶
8,蜜香烏龍
9,蜜茶
10,蜂蜜綠茶
11,情人蜜茶(蔗蜜香)
12,話梅綠茶
13,話梅紅茶
14,話梅青茶
15,百香綠茶
16,百香紅茶
17,百香青茶
18,香澄綠茶
19,多多綠茶
20,多多青茶
21,黃金柚子茶
22,脆梅8冰茶
23,脆梅8冰綠
24,梅果綠茶
25,芒果綠茶
26,芒果青茶
27,芒果冰沙
28,冬瓜紅茶
29,冬瓜綠茶
30,冬瓜青茶
31,烏梅蜜
32,蜜香普洱
33,鮮桔茶
34,檸檬綠茶
35,檸檬紅茶
36,檸檬青茶
37,檸檬汁(手榨)
38,金桔檸檬
39,檸檬蜜
40,檸檬愛玉
41,葡萄柚綠
42,蜂蜜葡萄柚綠
43,檸檬多多
44,多多葡萄柚綠
45,愛玉冰茶
46,冬瓜檸檬
47,水果茶
48,粒粒蜂蜜蘆薈
49,粒粒檸檬蘆薈
50,大吉嶺奶茶
51,茉香奶茶
52,烏龍奶茶
53,靚奶(甘蔗香)
54,阿華田
55,紅茶拿鐵
56,綠茶拿鐵
57,烏龍拿鐵
58,高山拿鐵
59,冬瓜拿鐵
60,咖啡
61,焦糖奶茶
62,焦糖拿鐵
63,珍珠紅茶
64,珍珠綠茶
65,珍珠青茶
66,珍珠烏龍
67,冬瓜仙草
68,仙草蜜
69,冰淇淋紅茶
70,澄綠QQ
71,珍珠奶茶
72,珍珠綠奶
73,椰果奶茶
74,黑方塊奶茶
75,仙草奶凍
76,珍珠靚奶
77,靚奶凍(蔗奶香)
78,珍珠烏龍奶
79,胚芽奶茶
80,布丁奶茶
81,粉嫩仙草
82,日式相思Q奶
83,日式相思Q奶凍
84,熱桂圓薑茶(冬季限定)
85,熱薑汁奶茶(冬季限定)
86,熱紅棗薑母茶(冬季限定)
87,熱桂圓奶茶
88,熱桂圓拿鐵
89,熱冬瓜薑茶
90,芋香QQ
91,當代雙Q
92,紫芋奶凍
93,鮮挖百香雙Q
94,冬檸紫蘇
95,百香金紫蘇
0,1.大雞腿雙主菜
1,2.超大雞腿便當
2,3.雙主菜便當
3,4.千葉特製便當
4,5.烤雞腿便當
5,6.油雞腿便當
6,7.炸雞腿便當
7,8.炸雞排便當
8,9.炸排骨便當
9,10.三杯雞便當
10,11.黑胡椒排骨便當
11,12.糖醋排骨便當
12,13.糖醋鱈魚丁便當
13,14.紅燒魚便當
14,15.酥炸魚排便當
15,16.煎鮮魚便當
0,大腸臭臭鍋
1,海鮮豆腐鍋
2,泡菜鍋
3,沙鍋魚頭鍋
4,南瓜元寶鍋
5,麻辣鴨血鍋
0,便當
1,炒飯
2,魯麵
3,魯飯
0,招牌紅茶
1,阿薩姆紅茶
2,翠玉綠茶
3,金萱青茶
4,烏龍綠茶
5,菊花潽洱茶
6,冬瓜茶
7,麥茶
8,菊花茶
9,洛神花茶
10,黑砂糖
11,仙草茶
12,上等蜜茶-冷大杯
13,柳橙冰砂-冷大杯
14,百香果冰砂-冷大杯
15,芒果冰砂-冷大杯
16,綠豆沙冰砂-冷大杯
17,水蜜桃冰砂-冷大杯
18,阿華田冰沙-冷大杯
19,奶泡摩卡咖啡冰沙-冷大杯
20,檸檬紅
21,檸檬綠
22,檸檬青
23,金桔檸檬
24,檸檬愛玉-冷大杯
25,檸檬養樂多-冷大杯
26,梅子紅
27,梅子綠
28,梅子青
29,冬瓜紅
30,冬瓜綠
31,冬瓜青
32,冬瓜珍珠
33,冬瓜蒟蒻
34,黑砂糖珍珠
35,黑砂糖蒟蒻
36,愛玉紅
37,愛玉綠
38,蜂蜜三寶茶
39,幽浮紅
40,幽浮綠
41,幽浮青
42,冰淇淋紅-冷大杯
43,冰淇淋綠-冷大杯
44,蜂蜜紅-冷大杯
45,蜂蜜綠-冷大杯
46,蜂蜜青-冷大杯
47,香鈺紅-冷大杯
48,香鈺綠-冷大杯
49,香鈺烏-冷大杯
50,楓糖水果綠-冷大杯
51,蜂蜜檸檬凍凍茶-冷大杯
52,多多綠-冷大杯
53,多多青-冷大杯
54,水蜜桃綠茶-冷大杯
55,阿華田
56,晶鑽冰茶
57,水蜜桃雪泡
58,奶泡摩卡冰咖啡
59,焦糖布丁奶茶
60,珍珠波霸奶茶
61,杏仁奶茶
62,胚芽奶茶
63,仙草凍奶茶
64,杏仁凍奶茶
65,麥片可可亞奶茶
66,巧克力奶茶
67,芋香奶茶
68,黑砂糖奶茶
69,椰果奶茶
70,點子奶茶
71,奶紅
72,奶綠
73,奶青
74,鮮奶紅
75,鮮奶綠
76,鮮奶青
77,鮮奶冬瓜
78,焦糖鮮奶茶
79,黑砂糖鮮奶茶
80,綠豆沙鮮奶-冷大杯
81,楓糖鮮奶
82,伯爵鮮奶茶
83,經點綜合咖啡
84,拿鐵咖啡-原味
85,拿鐵咖啡-臻果
86,拿鐵咖啡-焦糖
87,法式歐蕾-原味
88,法式歐蕾-臻果
89,法式歐蕾-焦糖
90,卡布奇諾
91,漂浮咖啡
92,摩卡可可
93,美式咖啡
94,焦糖瑪奇雅朵
95,桂圓紅棗枸杞
96,熱桔茶-熱中杯
97,黑糖薑母茶-熱中杯
98,檸檬汁
99,鮮桔汁
100,百香果-冷大杯
101,柳橙汁-冷大杯
102,蕃茄汁-冷中杯
103,蕃茄鳳梨汁-冷中杯
104,翠綠香芹-冷中杯
105,柚子蜜
106,柚子綠茶
107,葡萄柚綠茶
108,葡萄柚多多-冷大杯
0,招牌炸雞腿飯
1,煙燻雞腿飯
2,招牌雞排飯
3,辣味雞排飯
4,三杯雞飯
5,虱目魚肚飯
6,蜜汁雞丁飯
7,招牌排骨飯
8,冰島鱈魚排飯
9,魯排骨飯
10,日式豬排飯
11,筍干焢肉飯
12,土魠魚排飯
13,糖醋吳郭魚飯
14,日式鹹魚飯
15,鹹魚二寶飯
16,菜飯（含蛋＋4樣菜）
0,乾麵線
1,蚵仔麵線
2,魚皮麵線
3,魚肚麵線
4,魚片麵線
5,鱸魚麵線
6,鱸魚頭麵線
7,石斑頭麵線
8,石斑肉麵線
9,鮢過魚麵線
10,蚵仔鹹粥
11,土魠鹹粥
12,虱目鹹粥
13,魚皮鹹粥
14,魚肚鹹粥
15,綜合鹹粥
16,鱸魚鹹粥
17,鮢過魚鹹粥
18,石斑鹹粥
19,蛤仔湯
20,蚵仔湯
21,魚丸湯
22,魚頭湯
23,魚腸湯
24,魚片湯
25,魚皮湯
26,魚肚湯
27,綜合湯
28,虎皮石斑肉湯
29,虎皮石斑頭湯
30,深海鮢過魚肉湯
31,深海鱸魚頭湯
32,深海鱸魚肉湯
33,魚酥肉燥飯
34,魚酥飯
35,白飯
36,肉燥飯
37,招牌鼓汁魚頭
38,滷丸
39,滷蛋
40,豬肉筋
41,滷豬腳
42,滷肉皮
43,滷豆腐
44,荷包蛋
45,現炒青菜
46,菜脯蛋
47,煎魚腸
48,煎魚肚
0,招牌旗魚黑輪
1,招牌旗魚天婦羅
2,鯊魚黑輪 (原味黑輪)
3,鯊魚天婦羅 (甜不辣)
4,牛蒡黑輪
5,九層塔黑輪
6,起司燒
7,咖哩黑輪
8,魚粽 (甜不二)
9,招牌旗魚丸
10,香菇肉捲
11,高麗菜捲(一盒4條)
12,花枝丸
13,招牌旗魚漿
14,虱目魚漿
15,黑鯊魚漿
16,花枝漿
17,白旗魚漿
18,招牌旗魚餅 NEW
19,黑旗魚龍骨 NEW
20,花枝漁火 NEW
21,炸蛋 NEW
22,米黑輪 NEW
0,魚肚粥
1,綜合粥
2,魚皮粥
3,魚肉粥
4,蚵仔粥
5,鹹粥
6,魚肚麵線
7,綜合麵線
8,魚皮麵線
9,魚肉麵線
10,蚵仔麵線
11,魚肚湯
12,綜合湯
13,魚皮湯
14,魚肉湯
15,蚵仔湯
16,魚頭湯
17,魚丸湯
18,白飯(小)
19,白飯(大)
20,肉燥飯(小)
21,肉燥飯(大)
22,爌肉飯
23,爌肉便當
24,軟骨飯
25,軟骨便當
0,香辣養生包 (非素食)
1,清香養生包 (非素食)
2,素食養生包 (純素食)
0,台18號紅茶(甜度固定)
1,手摘金萱紅茶(甜度固定)
2,碧螺春綠茶
3,碳燒烏龍茶
4,四季春青茶
5,金萱檸檬紅茶(甜度固定)
6,碧螺春檸檬綠(甜度固定)
7,蜂蜜檸檬愛玉(甜度固定)
8,金萱奶蓋紅茶(甜度固定)
9,碧螺春奶蓋綠茶
10,碳燒奶蓋烏龍
11,冬瓜茶
12,冬瓜青
13,冬瓜綠
14,冬瓜烏龍
15,冬瓜鮮奶
16,冬瓜檸檬
17,義式黑咖啡(冰固定)
18,義式拿鐵
19,義式卡布奇諾
20,義式摩卡(甜冰固定)
21,義式焦糖瑪奇朵(甜冰固定)
22,曼特寧黑咖啡(冰固定)
23,曼特寧拿鐵
24,曼特寧卡布奇諾
25,曼特寧摩卡(甜冰固定)
26,曼特寧焦糖瑪奇朵(甜冰固定)
27,肯亞AA黑咖啡(冰固定)
28,肯亞AA拿鐵
29,肯亞AA卡布奇諾
30,肯亞AA摩卡(甜冰固定)
31,肯亞AA焦糖瑪奇朵(甜冰固定)
32,加勒比海黑咖啡(冰固定)
33,加勒比海拿鐵
34,加勒比海卡布奇諾
35,加勒比海摩卡(甜冰固定)
36,加勒比海焦糖瑪奇朵(甜冰固定)
37,耶加雪芙黑咖啡(冰固定)
38,耶加雪芙拿鐵
39,耶加雪芙卡布奇諾
40,耶加雪芙摩卡(甜冰固定)
41,耶加雪芙焦糖瑪奇朵(甜冰固定)
42,義式巧克力(甜冰固定)
43,特調冰咖啡(冰固定)
44,抹茶牛奶
0,壽司餐盒(十盒以下+10)
1,1.豪華和風壽司
2,2.什錦壽司(大)
3,3.握壽司(10入)
4,4.四色手捲
5,5.豪華魚卵卷
6,6.壽司便當
7,7.水晶糯米卷
8,8.綜合太卷
9,9.細卷壽司
10,10.特上太卷
11,11.鮪魚沙拉卷
12,12.什錦壽司(小)
13,13.豆皮壽司
14,16.味增湯
0,蕃茄綜合炒飯
1,咖哩雞肉飯
2,三鮮燴飯
3,豬肉燴飯
4,蝦仁火腿蛋炒飯
5,蕃茄蝦仁火腿蛋炒飯
6,蕃茄肉絲火腿蛋炒飯
7,火腿蛋炒飯
8,蛋包飯
9,素食炒飯
10,泡菜炒飯
11,鐵板麵
12,炒意麵
13,炒大麵
14,炒米粉
15,蛤仔湯
16,蛋花湯
17,紫菜蛋花湯
18,什錦湯
19,蕃茄豆腐蛋花湯
20,鍋燒意麵
21,鍋燒大麵
22,鍋燒冬粉
23,鍋燒米粉
24,鍋燒雞絲麵
25,豆腐鍋
26,泡菜鍋
27,飯湯
28,排骨麵
29,牛肉麵
30,咖哩小火鍋
31,什錦小火鍋
32,麻辣小火鍋
33,麻油小火鍋
34,泡菜小火鍋
35,菜脯蛋
36,蔥蛋
37,青菜(時價)
38,豬柳
39,白飯
40,荷包蛋
41,西瓜汁
42,木瓜汁
43,哈密瓜汁
44,鳳梨汁
45,葡萄汁
46,綜合果汁
47,番茄汁
48,蘋果養樂多
49,蕃茄養樂多
50,葡萄養樂多
51,檸檬養樂多
52,木瓜牛奶
53,西瓜牛奶
54,哈密瓜牛奶
55,葡萄牛奶
56,香蕉牛奶
57,奇異果汁
58,鳳梨牛奶
59,布丁牛奶
60,蕃茄牛奶
61,芭樂牛奶
62,蘋果牛奶
63,酪梨牛奶(加布丁)
64,彎豆冰
65,彎彎椰果冰
66,紅豆牛奶冰
67,月見冰
68,雪淇加冰淇淋
69,巧克力雪淇冰
70,草莓雪淇冰
71,鳳梨雪淇冰
72,烏梅雪淇冰
73,椰果雪淇冰
74,百香果雪淇冰
75,雪淇清冰
76,雪淇牛奶冰
77,獨家冰淇淋
78,酸梅冰
79,酸梅加珍珠
80,酸梅加椰果
81,梅子綠
82,酸梅加冰淇淋
83,綠豆沙加冰淇淋
84,招牌綠豆沙
85,綠豆沙鮮奶
86,珍奶綠豆沙
87,綠豆沙椰果
88,紅茶冰
89,紅茶加冰淇淋
90,紅茶加綠茶
91,紅茶加椰果
92,奶茶冰
93,珍珠奶茶
94,綠茶冰
95,綠茶加冰淇淋
96,冰奶綠
97,綠茶加椰果
98,檸檬綠茶
99,檸檬冰
100,檸檬冰加冰淇淋
101,檸檬紅茶
102,檸檬酸梅
103,檸檬百香
104,檸檬椰果
105,百香果冰
106,百香果加冰淇淋
107,百香酸梅
108,百香果冰加椰果
109,冰咖啡牛奶
110,麥茶冰
0,茉莉綠茶
1,阿薩姆紅茶
2,四季春茶
3,黃金烏龍
4,波霸綠
5,波霸紅
6,微檸檬紅
7,微檸檬青
8,檸檬綠
9,檸檬青
10,梅果綠
11,８冰綠
12,多多綠
13,蜂蜜綠
14,芒果青
15,冰淇淋紅茶
16,鮮柚綠
17,紅茶拿鐵
18,珍珠紅茶拿鐵
19,波霸紅茶拿鐵
20,布丁紅茶拿鐵
21,冰淇淋紅茶拿鐵
22,阿華田拿鐵
23,奶茶
24,奶綠
25,烏龍奶茶
26,珍珠奶茶
27,珍珠奶綠
28,波霸奶茶
29,波霸奶綠
30,布丁奶茶
31,冰淇淋奶茶
32,紅茶瑪奇朵(鮮奶油)
33,阿華田
34,檸檬汁
35,金桔檸檬
36,檸檬梅子
37,檸檬蜜
38,檸檬多多
39,蜜茶
40,８冰茶
41,葡萄柚汁
42,葡萄柚多多
0,阿薩姆紅茶
1,茉莉花綠茶
2,復刻紅茶
3,玉露煎茶
4,凍頂烏龍
5,文山清茶
6,金湯鐵觀音
7,檸檬綠
8,檸檬青
9,檸檬紅茶
10,金桔檸檬
11,鮮桔茶
12,鮮百香果綠茶
13,冬瓜檸檬
14,蜂蜜檸檬
15,鮮葡萄柚綠茶
16,百香蜜凍飲
17,番茄蜜凍飲
18,奇異果晶沙
19,鮮柳橙凍飲
20,鮮甘蔗青茶
21,鮮甘蔗檸檬
22,冰梅凍飲
23,蔓越莓果醋茶
24,多多綠茶
25,多多青茶
26,冰淇淋紅茶
27,芒果綠冰沙
28,綠豆鮮奶沙
29,愛玉檸檬
30,檸檬蘆薈
31,百香愛玉
32,桃氣檸檬
33,皇后奶茶
34,皇后茉奶
35,皇后烏奶
36,皇后奶青
37,珍珠奶茶
38,魔力奶茶
39,布丁奶茶
40,焦糖奶茶
41,榛果奶茶
42,翡翠凍奶茶
43,玄米抹茶
44,阿華田
45,黑芝麻奶茶
46,紅茶歐蕾
47,鐵觀音歐蕾
48,抹茶鮮奶茶
49,可可鮮奶茶
